0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y
1001.13,221.346,998.273,350.791,912.95,344.934,880.523,480.158,839.283,594.991,1077.79,359.544,1104.25,483.139,1118.96,598.031,983.526,594.99,936.412,592.076,912.926,768.724,883.424,951.291,1030.7,594.95,1048.4,783.394,1068.74,971.683,980.676,203.6,1021.78,206.551,957.108,224.229,1045.32,232.961,1092.51,1024.77,1110.07,1015.93,1048.43,980.588,821.684,998.281,818.675,983.515,895.238,968.853
998.114,221.103,998.081,347.879,907.002,347.82,883.488,480.312,856.987,600.952,1077.71,353.713,1098.31,480.185,1121.99,600.935,980.673,592.105,933.551,589.178,910.064,765.717,883.396,951.154,1030.6,592.093,1048.34,780.407,1068.75,974.57,977.6,200.711,1018.8,203.6,954.012,224.288,1039.46,233.014,1095.33,1024.82,1112.96,1018.77,1048.38,980.718,818.759,998.328,815.788,983.533,895.273,965.878
998.135,221.111,998.092,350.739,907.004,347.808,883.342,480.25,856.855,600.804,1077.71,353.725,1098.37,480.083,1121.94,600.899,983.503,597.916,936.416,595.079,912.935,765.7,883.352,951.29,1030.64,597.882,1048.31,780.488,1068.73,971.823,977.615,200.736,1018.81,203.629,954.011,224.263,1039.47,233.05,1092.49,1024.82,1110.08,1015.97,1048.36,980.697,821.619,998.272,815.822,983.505,892.347,971.71
998.155,221.129,995.368,350.705,907.029,347.864,880.654,477.331,851.089,597.86,1074.87,350.791,1098.44,477.366,1124.88,600.823,983.551,594.988,936.519,592.106,915.826,765.696,883.367,951.221,1030.64,592.102,1048.27,777.473,1066.01,971.78,977.642,200.751,1018.84,203.666,954.056,224.347,1039.47,235.923,1095.33,1024.89,1110.13,1018.8,1048.33,980.661,821.655,998.327,815.814,983.59,892.361,968.81
998.196,221.185,995.355,347.878,906.988,347.824,880.645,477.331,842.344,592.092,1074.85,347.882,1098.42,477.196,1130.67,597.991,980.705,594.995,936.436,594.983,915.898,765.876,883.357,951.257,1027.76,592.096,1048.3,777.552,1068.76,971.805,977.665,200.797,1018.86,203.688,954.055,227.2,1042.29,235.96,1092.54,1024.86,1110.12,1018.78,1048.39,980.66,821.705,998.272,815.854,983.511,892.332,968.872
998.192,221.231,998.132,347.851,907.083,347.81,880.548,477.225,839.382,586.239,1074.87,350.7,1098.43,468.518,1133.64,595.048,986.521,592.043,942.316,589.151,915.885,768.679,883.358,951.262,1036.55,589.134,1048.35,777.469,1068.74,971.731,977.671,203.565,1018.83,206.499,954.138,230.03,1039.49,235.934,1095.37,1024.83,1112.98,1018.76,1048.4,980.587,824.579,998.26,815.875,983.505,892.298,968.853
998.192,221.231,998.132,347.851,907.083,347.81,880.548,477.225,839.382,586.239,1074.87,350.7,1098.43,468.518,1133.64,595.048,986.521,592.043,942.316,589.151,915.885,768.679,883.358,951.262,1036.55,589.134,1048.35,777.469,1068.74,971.731,977.671,203.565,1018.83,206.499,954.138,230.03,1039.49,235.934,1095.37,1024.83,1112.98,1018.76,1048.4,980.587,824.579,998.26,815.875,983.505,892.298,968.853
998.201,221.289,995.352,347.765,907.056,347.752,880.56,468.488,836.496,577.457,1074.78,347.821,1101.23,465.521,1136.54,583.315,983.559,589.139,939.371,586.219,915.848,765.793,883.388,951.245,1030.62,586.227,1048.34,777.498,1066.01,971.741,977.681,203.678,1018.82,206.595,954.148,232.968,1042.31,238.819,1095.47,1027.67,1113.04,1018.83,1048.29,980.625,821.719,998.262,818.686,980.668,892.344,968.859
998.229,221.355,995.372,344.88,907.092,344.955,880.499,465.495,836.391,565.642,1074.79,344.912,1101.31,462.588,1139.42,577.336,980.652,586.226,933.615,583.32,918.735,765.811,883.385,951.23,1027.73,583.315,1048.31,777.543,1066.02,971.806,977.71,206.502,1018.81,209.463,954.099,230.115,1039.49,235.992,1095.44,1024.87,1113.02,1018.78,1048.34,980.646,821.7,998.243,815.874,980.67,892.347,968.839
998.203,224.052,998.124,344.857,909.923,344.925,880.472,456.765,836.314,550.953,1074.8,344.862,1101.27,453.754,1139.56,568.549,986.448,586.25,942.3,586.176,915.819,765.776,883.381,951.207,1030.69,586.236,1048.3,777.479,1066,971.716,977.685,206.571,1018.79,212.365,954.069,230.121,1039.45,238.868,1095.47,1024.88,1113.04,1018.79,1048.31,980.596,818.767,998.252,815.834,980.682,892.363,968.798
998.221,224.175,998.103,342.086,909.982,344.825,880.464,450.747,833.511,533.332,1074.75,342.072,1101.31,441.943,1139.65,550.991,986.513,583.309,942.286,583.235,915.819,765.72,883.417,951.165,1036.48,583.282,1048.34,777.495,1068.72,971.815,977.728,209.492,1018.78,212.456,954.074,230.072,1039.5,235.97,1095.43,1024.86,1112.99,1018.79,1048.37,980.689,821.623,998.283,815.84,983.509,895.241,965.894
1001.16,224.076,998.279,350.699,912.97,344.883,880.469,477.309,836.499,586.154,1077.76,356.667,1101.24,477.348,1119.03,592.099,983.541,592.104,936.461,589.114,912.932,765.884,883.38,951.224,1030.72,592.075,1048.45,783.431,1068.74,971.734,980.723,203.636,1021.79,209.418,957.114,224.126,1045.3,230.128,1092.51,1024.77,1110.11,1015.91,1048.4,980.609,824.586,998.262,818.714,980.697,895.21,968.806
998.244,224.2,998.184,344.888,912.861,344.845,880.429,436.101,833.482,518.496,1074.77,344.888,1104.26,436.207,1142.37,533.177,983.494,583.291,936.46,580.372,912.891,762.82,883.418,951.147,1027.79,583.269,1048.32,774.527,1068.75,971.768,977.733,212.382,1018.76,215.341,954.118,230.129,1039.49,238.859,1095.45,1024.88,1113,1018.79,1048.38,980.641,818.757,998.233,815.83,980.671,895.259,965.914
998.25,224.302,998.213,344.861,912.969,344.827,880.402,430.145,833.509,495.004,1074.76,344.853,1101.34,430.158,1142.36,509.652,983.573,583.289,939.376,580.374,910.006,762.878,883.431,951.167,1030.66,583.271,1048.28,774.591,1068.74,971.811,977.731,215.308,1018.76,218.208,954.115,230.116,1039.49,238.865,1095.41,1024.85,1112.98,1018.76,1048.38,980.671,821.632,998.249,815.859,983.498,898.139,965.939
998.25,224.302,998.213,344.861,912.969,344.827,880.402,430.145,833.509,495.004,1074.76,344.853,1101.34,430.158,1142.36,509.652,983.573,583.289,939.376,580.374,910.006,762.878,883.431,951.167,1030.66,583.271,1048.28,774.591,1068.74,971.811,977.731,215.308,1018.76,218.208,954.115,230.116,1039.49,238.865,1095.41,1024.85,1112.98,1018.76,1048.38,980.671,821.632,998.249,815.859,983.498,898.139,965.939
998.245,227.079,998.189,342.052,915.833,342.046,874.669,424.327,833.385,477.341,1071.95,342.01,1101.29,412.563,1139.57,483.313,983.495,580.323,936.438,577.449,910.074,765.805,883.39,951.208,1027.79,580.327,1048.37,771.629,1068.73,971.748,977.741,215.392,1018.76,218.284,954.11,230.13,1039.47,238.86,1095.36,1024.83,1110.14,1015.96,1048.38,980.622,821.677,998.251,818.68,980.674,892.363,968.794
998.277,227.155,998.144,342.006,915.831,341.946,874.609,412.439,833.468,453.686,1071.87,342.012,1104.27,409.543,1139.64,459.731,980.702,580.313,933.617,577.38,909.959,765.801,883.413,951.183,1030.63,580.338,1048.35,774.573,1068.76,971.726,977.769,218.207,1018.78,218.313,954.135,235.931,1039.51,241.726,1095.46,1024.85,1113.06,1018.76,1048.35,980.65,818.773,998.26,815.843,983.504,895.25,968.774
998.296,227.16,998.142,341.932,912.907,341.97,854.074,412.505,830.441,433.111,1071.91,341.917,1113.02,406.698,1139.58,439.076,980.666,577.467,933.541,577.386,909.995,765.811,883.428,951.167,1027.76,577.465,1048.35,774.585,1068.73,971.735,977.794,218.214,1018.78,218.314,954.132,235.943,1039.47,238.948,1095.44,1024.89,1113.04,1018.8,1048.33,980.6,818.777,998.222,815.86,980.66,898.127,965.937
998.315,227.162,998.12,341.8,912.975,341.83,859.901,392.025,833.491,397.812,1071.81,341.85,1115.95,386.14,1139.58,409.613,980.662,580.325,933.549,577.435,907.183,765.753,883.407,951.217,1027.74,580.329,1048.34,777.505,1068.74,971.712,977.819,218.239,1018.79,218.347,954.164,235.973,1039.5,241.732,1095.43,1024.89,1113.05,1018.78,1048.37,980.565,818.726,998.239,815.833,980.681,895.255,968.799
998.324,227.152,998.132,339.094,918.753,341.817,877.593,371.398,836.455,368.413,1071.74,341.811,1139.51,409.537,1136.57,380.116,983.541,580.329,933.568,577.416,909.946,765.801,883.433,951.198,1033.55,580.35,1048.36,777.526,1068.75,971.696,977.83,218.221,1018.81,218.339,954.177,235.904,1039.5,238.905,1095.37,1024.83,1112.97,1015.96,1048.39,980.578,818.782,998.246,815.856,980.673,895.301,968.78
998.333,227.135,998.153,338.963,921.736,338.944,883.611,368.405,848.151,350.721,1068.99,338.999,1133.65,386.016,1136.52,359.557,983.547,577.449,933.602,577.404,909.988,768.662,883.401,951.199,1030.71,577.462,1048.35,777.523,1068.74,971.769,980.568,218.217,1018.82,221.073,954.213,233.064,1039.46,241.79,1095.44,1024.86,1113.04,1018.78,1048.36,980.645,818.773,998.231,815.841,980.64,895.211,965.942
998.309,227.169,998.119,338.929,927.502,338.83,886.399,362.63,842.244,324.262,1068.82,339.048,1121.85,353.652,1127.75,333.109,980.633,580.299,933.469,577.448,909.922,765.83,883.437,951.168,1027.76,580.279,1048.4,780.413,1068.72,971.764,977.817,218.246,1018.82,221.069,954.166,233.002,1042.32,241.731,1095.4,1024.89,1113.02,1018.81,1048.36,980.615,821.639,998.229,815.871,980.66,895.299,965.872
1001.19,224.094,998.253,350.718,915.817,344.892,880.485,471.389,836.373,583.217,1077.7,356.671,1101.31,474.362,1119.01,583.234,983.517,592.13,936.429,589.154,912.885,768.755,883.371,954.026,1033.57,592.085,1051.2,783.299,1068.72,971.739,983.526,203.674,1021.8,209.471,957.081,224.087,1045.33,233.019,1095.34,1024.86,1110.16,1018.79,1048.38,980.569,824.645,998.295,818.737,983.509,892.335,971.752
998.309,227.169,998.119,338.929,927.502,338.83,886.399,362.63,842.244,324.262,1068.82,339.048,1121.85,353.652,1127.75,333.109,980.633,580.299,933.469,577.448,909.922,765.83,883.437,951.168,1027.76,580.279,1048.4,780.413,1068.72,971.764,977.817,218.246,1018.82,221.069,954.166,233.002,1042.32,241.731,1095.4,1024.89,1113.02,1018.81,1048.36,980.615,821.639,998.229,815.871,980.66,895.299,965.872
998.32,227.165,998.119,338.947,927.564,338.934,883.463,356.624,839.402,300.737,1065.99,339.048,1107.18,336.048,1121.95,315.462,977.822,583.275,930.65,580.395,909.986,768.687,883.39,951.189,1027.68,583.261,1048.34,777.536,1065.98,971.788,977.832,218.249,1018.82,221.075,954.164,233.058,1042.29,241.79,1095.39,1024.82,1112.98,1015.97,1048.32,980.637,818.75,998.228,815.841,980.652,895.212,965.912
998.302,227.141,998.161,341.825,927.57,341.879,877.637,339.069,842.272,285.958,1068.78,341.863,1107.13,318.478,1118.96,300.679,980.665,586.248,933.556,589.113,909.988,765.878,883.409,951.151,1027.78,586.169,1048.31,777.499,1068.73,971.69,977.799,215.408,1018.81,218.324,954.106,233.075,1039.47,241.733,1095.33,1024.77,1110.13,1015.94,1048.38,977.807,818.725,998.206,815.836,980.631,895.266,965.877
998.296,227.174,998.123,341.789,924.682,341.853,880.408,333.009,842.334,268.46,1065.92,339.085,1095.38,324.316,1118.93,291.942,983.571,589.124,936.42,589.17,910.018,765.854,883.382,951.167,1033.62,586.178,1048.37,780.446,1066.01,971.739,977.805,218.23,1018.81,221.089,954.14,230.13,1039.45,241.731,1095.35,1024.81,1110.15,1018.75,1048.35,980.578,818.755,998.193,815.844,980.606,895.224,968.775
998.305,227.191,998.106,341.833,924.725,341.895,880.417,327.182,848.163,268.278,1065.87,341.802,1092.45,330.094,1115.96,280.147,980.666,586.193,933.568,583.307,909.948,765.827,883.407,951.163,1027.76,583.307,1048.29,780.445,1066.01,971.773,977.784,218.312,1018.81,221.114,954.166,235.948,1036.57,241.824,1095.37,1024.8,1112.98,1018.76,1048.34,980.616,821.668,998.135,818.717,980.543,895.3,965.933
998.313,227.188,998.196,342.033,927.505,341.993,880.377,318.386,851.077,259.533,1068.79,344.818,1092.51,318.374,1115.9,271.273,980.627,589.153,933.52,586.228,910.034,771.597,883.406,951.216,1030.6,589.116,1048.34,780.457,1068.72,971.745,977.782,218.287,1018.8,221.089,954.164,235.934,1036.51,241.794,1095.32,1024.77,1110.14,1015.93,1048.37,980.591,821.661,998.156,818.708,980.575,895.284,968.842
998.318,227.223,998.112,342.053,921.749,342.02,877.555,315.539,851.082,253.691,1068.76,344.845,1092.55,318.348,1113.09,271.306,977.75,589.106,930.625,583.291,907.128,765.781,883.429,951.172,1024.89,586.222,1048.26,783.31,1066,971.72,977.783,221.079,1018.82,221.147,954.151,238.873,1036.47,241.856,1095.33,1024.76,1110.13,1015.92,1048.36,980.572,821.698,998.178,818.721,980.591,898.155,965.896
998.345,227.212,998.198,342.003,924.647,341.96,877.636,318.285,853.962,253.605,1068.9,342.031,1092.47,318.438,1110.12,274.186,980.707,583.292,933.577,580.348,909.946,765.665,883.421,951.195,1030.69,586.183,1048.3,780.418,1065.99,971.703,977.811,221.075,1018.83,221.15,954.17,238.845,1033.6,241.87,1095.35,1024.76,1112.97,1015.93,1048.33,980.587,818.784,998.187,815.864,980.612,895.304,968.79
998.345,227.212,998.198,342.003,924.647,341.96,877.636,318.285,853.962,253.605,1068.9,342.031,1092.47,318.438,1110.12,274.186,980.707,583.292,933.577,580.348,909.946,765.665,883.421,951.195,1030.69,586.183,1048.3,780.418,1065.99,971.703,977.811,221.075,1018.83,221.15,954.17,238.845,1033.6,241.87,1095.35,1024.76,1112.97,1015.93,1048.33,980.587,818.784,998.187,815.864,980.612,895.304,968.79
998.297,227.245,995.378,341.998,924.656,341.972,877.648,318.368,853.93,259.514,1065.93,341.996,1089.56,335.989,1107.12,283.048,977.767,589.115,930.65,586.186,909.999,765.764,883.448,951.148,1027.66,586.252,1048.26,783.419,1068.73,971.738,977.766,221.069,1018.79,221.143,954.106,238.877,1033.61,241.863,1095.38,1024.79,1113,1015.94,1048.4,980.595,824.575,998.139,818.758,980.561,898.174,965.854
1001.21,224.111,998.249,350.705,912.934,344.948,880.401,465.528,836.394,574.281,1077.69,356.596,1104.18,471.392,1121.83,577.319,986.49,589.137,939.386,586.168,912.909,765.716,883.382,951.277,1036.55,589.136,1048.39,780.466,1068.81,971.803,983.535,203.701,1021.82,209.5,957.117,224.151,1045.39,233.063,1092.48,1024.74,1110.09,1015.88,1051.24,980.655,824.616,998.279,818.693,980.691,892.339,968.88
998.276,230.037,995.35,342.084,924.655,344.808,880.385,321.285,851.115,265.334,1065.97,344.86,1092.48,324.241,1110.13,288.889,977.732,589.174,930.613,589.129,910.05,765.822,883.45,951.184,1024.84,589.151,1048.31,783.38,1068.74,971.803,977.765,221.072,1018.79,221.151,954.098,238.83,1036.5,241.827,1095.4,1024.86,1112.99,1018.79,1048.39,980.628,821.698,998.169,818.736,980.584,898.173,968.768
998.267,230.047,998.092,342.006,924.668,342.039,877.561,330.141,848.114,268.378,1065.91,341.982,1092.49,321.405,1110.06,291.845,980.591,583.282,930.703,583.275,910.058,765.72,883.437,951.141,1027.71,583.276,1048.28,783.324,1066.01,971.719,977.741,221.085,1018.78,221.145,954.112,238.851,1036.53,241.831,1095.39,1024.88,1112.98,1018.82,1048.35,977.818,827.555,998.106,821.695,977.774,898.142,965.883
998.281,227.234,998.129,341.828,927.615,341.848,880.51,338.934,848.103,271.387,1063.04,341.864,1092.54,333.039,1110.12,294.836,977.692,583.232,930.508,580.353,910.039,762.875,883.436,951.156,1024.83,583.246,1048.24,780.45,1066.01,971.731,977.759,221.086,1018.78,221.147,954.173,238.89,1039.41,241.862,1095.48,1027.64,1113.06,1018.85,1048.34,977.8,827.488,998.158,818.78,980.571,898.139,965.851
998.217,227.224,995.351,339.086,927.594,341.791,877.597,341.813,842.307,285.986,1057.14,341.812,1092.45,344.812,1104.2,315.41,977.794,580.303,930.652,577.451,910.081,765.669,883.425,951.16,1024.9,580.3,1048.27,780.479,1068.75,971.804,977.722,218.341,1018.75,221.182,954.147,238.833,1036.48,244.638,1095.4,1024.84,1113,1018.8,1048.42,980.597,821.707,998.151,818.729,980.559,895.275,965.899
998.214,227.179,998.118,338.958,927.596,338.86,883.448,356.57,839.407,297.846,1062.94,339.076,1092.35,365.425,1098.34,333.093,977.754,577.444,930.584,577.385,910.017,765.794,883.432,951.094,1024.91,577.475,1048.34,777.554,1068.78,971.775,977.744,218.284,1018.75,221.149,954.149,235.919,1039.45,244.662,1095.42,1024.82,1113.02,1018.76,1048.42,980.581,824.575,998.183,818.728,980.604,895.278,962.976
998.214,227.179,998.118,338.958,927.596,338.86,883.448,356.57,839.407,297.846,1062.94,339.076,1092.35,365.425,1098.34,333.093,977.754,577.444,930.584,577.385,910.017,765.794,883.432,951.094,1024.91,577.475,1048.34,777.554,1068.78,971.775,977.744,218.284,1018.75,221.149,954.149,235.919,1039.45,244.662,1095.42,1024.82,1113.02,1018.76,1048.42,980.581,824.575,998.183,818.728,980.604,895.278,962.976
998.237,227.189,998.102,339.004,924.716,338.911,883.464,362.532,839.39,318.468,1065.98,341.793,1092.3,362.606,1107.17,339.094,980.567,577.423,930.662,577.366,909.945,765.698,883.437,951.154,1027.73,577.442,1048.28,774.576,1068.76,971.746,977.764,218.245,1018.76,221.103,954.131,235.92,1039.41,244.62,1095.36,1024.73,1112.98,1015.88,1048.4,980.585,821.675,998.164,818.697,980.575,898.127,965.873
998.207,227.134,995.293,339.081,921.738,338.957,883.464,368.366,839.363,341.854,1065.9,341.864,1104.18,362.506,1115.89,341.849,977.796,577.459,930.662,577.404,909.938,765.735,883.441,951.132,1024.89,577.469,1048.28,774.537,1068.75,971.743,977.739,218.197,1015.97,221.07,954.1,236,1039.42,244.674,1095.35,1024.77,1112.96,1015.93,1048.39,980.552,821.717,998.153,818.738,980.578,898.164,965.85
998.226,227.13,995.363,339.072,918.814,339.069,880.572,368.443,836.348,362.425,1068.91,341.818,1115.89,365.521,1107.13,362.48,980.555,580.278,930.677,577.445,909.924,765.699,883.434,951.123,1027.65,577.469,1048.29,774.548,1068.74,971.709,977.742,218.206,1018.73,218.351,954.137,233.053,1039.46,241.893,1095.32,1024.76,1110.13,1015.91,1048.41,980.563,821.689,998.175,818.706,980.605,895.3,965.849
998.247,227.105,995.343,341.852,912.922,341.89,865.803,386.013,833.324,377.189,1068.99,341.865,1118.88,403.723,1116.06,383.056,977.798,580.308,930.667,577.452,907.178,765.69,883.422,951.133,1024.89,580.308,1048.24,774.533,1068.74,971.706,977.749,215.402,1018.77,218.307,954.145,235.943,1039.44,241.863,1092.49,1024.71,1110.06,1015.87,1048.43,980.596,821.671,998.154,818.71,980.578,895.303,965.906
1001.19,224.127,998.235,347.814,912.961,344.897,877.582,465.584,833.553,565.572,1074.84,353.711,1107.16,468.439,1121.92,571.482,983.531,592.105,936.466,589.152,915.815,768.668,883.381,951.243,1030.71,592.068,1048.38,780.413,1066.01,971.765,983.554,203.697,1021.83,212.359,957.155,224.116,1045.36,233.072,1095.34,1024.78,1110.15,1015.9,1048.35,980.587,821.72,998.228,818.685,980.638,892.347,968.853
998.232,227.13,998.157,341.989,909.958,341.914,874.587,394.924,833.434,403.716,1071.95,341.97,1118.92,433.12,1115.97,392.005,980.693,580.358,933.51,577.46,909.935,765.779,883.411,951.169,1030.64,583.231,1048.24,774.581,1066.01,971.747,977.726,215.407,1015.97,218.283,954.096,233.051,1039.42,238.918,1092.51,1024.77,1110.06,1015.93,1048.38,980.609,824.612,998.128,818.745,980.543,895.243,965.935
998.217,224.347,998.127,341.95,912.893,341.975,856.978,415.497,824.637,433.034,1071.9,341.934,1118.89,456.675,1116.02,427.235,980.651,580.393,933.484,580.335,910.053,765.857,883.412,951.164,1027.79,580.397,1048.26,774.529,1065.99,971.772,977.714,215.362,1015.96,218.251,954.109,233.042,1039.46,238.893,1095.38,1024.82,1112.99,1018.75,1048.32,980.655,821.67,998.181,818.682,980.573,895.256,965.903
998.188,224.29,998.245,342.001,915.859,342.01,862.885,412.688,824.619,456.771,1074.76,341.952,1092.5,389.03,1101.26,412.543,980.63,580.366,933.526,577.461,910.024,765.841,883.419,951.162,1027.69,583.227,1048.24,774.585,1066,971.742,977.707,215.356,1015.93,218.256,954.145,233.004,1039.46,241.801,1095.38,1024.84,1113,1015.96,1048.32,980.615,818.795,998.177,818.676,980.563,895.281,965.924
998.188,224.29,998.245,342.001,915.859,342.01,862.885,412.688,824.619,456.771,1074.76,341.952,1092.5,389.03,1101.26,412.543,980.63,580.366,933.526,577.461,910.024,765.841,883.419,951.162,1027.69,583.227,1048.24,774.585,1066,971.742,977.707,215.356,1015.93,218.256,954.145,233.004,1039.46,241.801,1095.38,1024.84,1113,1015.96,1048.32,980.615,818.795,998.177,818.676,980.563,895.281,965.924
998.099,224.324,998.112,341.985,915.851,342.017,868.737,427.312,830.415,483.231,1071.85,341.94,1095.33,412.519,1115.83,462.646,980.687,580.382,936.433,577.456,909.963,765.833,883.435,951.129,1027.71,583.255,1048.26,774.62,1065.97,971.752,977.628,215.346,1015.87,218.246,954.122,233,1039.44,238.942,1095.37,1024.78,1112.97,1015.93,1048.31,980.639,824.646,998.116,821.646,977.764,895.302,965.891
995.359,224.353,995.312,342.054,910.039,344.806,874.59,433.12,833.414,503.713,1071.8,341.998,1092.56,412.636,1115.87,483.219,983.511,580.297,939.352,577.409,909.998,765.801,883.412,951.171,1027.69,580.32,1048.25,777.49,1068.73,971.82,977.596,215.389,1015.84,218.255,954.116,232.997,1039.47,238.821,1095.36,1024.83,1110.13,1018.76,1048.41,980.658,821.704,998.141,818.715,980.559,895.271,965.93
995.302,224.304,995.343,342.09,910.058,344.869,877.542,436.175,836.306,515.601,1071.82,342.043,1092.49,430.222,1112.99,506.67,983.51,577.423,933.578,577.344,909.955,765.829,883.418,951.176,1030.63,577.441,1048.24,780.478,1068.74,974.577,977.56,215.317,1013.02,218.26,954.11,230.153,1039.39,238.928,1095.3,1024.76,1110.1,1015.94,1048.43,980.691,824.569,998.171,818.739,980.593,895.297,965.923
995.24,224.237,995.368,344.871,909.954,344.948,877.57,453.675,836.424,530.434,1071.91,342.083,1092.54,436.245,1112.94,530.162,983.621,577.442,936.455,577.391,909.984,765.703,883.399,951.19,1033.6,577.425,1048.29,777.479,1068.8,971.785,974.821,212.362,1013,215.4,954.031,232.975,1036.56,238.902,1095.31,1024.75,1110.11,1015.92,1051.26,980.67,821.684,998.171,818.703,980.587,895.275,968.791
995.221,224.237,995.344,344.935,909.92,344.933,880.385,456.725,836.544,553.729,1071.91,344.931,1092.49,447.824,1110.04,550.837,983.5,580.348,933.598,577.466,909.947,762.885,883.383,951.179,1030.62,580.331,1048.22,774.59,1068.78,974.565,974.849,212.384,1012.99,215.398,954.065,230.061,1039.42,238.871,1095.33,1024.83,1110.14,1018.77,1051.23,980.656,821.695,998.214,818.706,980.636,895.224,965.89
995.251,224.191,995.278,344.961,907.114,347.752,877.619,465.531,839.35,568.585,1071.86,344.94,1092.53,456.609,1107.13,565.565,980.624,583.224,933.477,580.285,909.947,765.692,883.393,951.197,1027.75,583.226,1048.23,771.678,1068.78,971.817,974.858,209.48,1013.01,215.342,954.058,227.21,1039.4,235.989,1095.29,1024.82,1110.13,1018.76,1051.23,980.668,824.596,998.198,818.742,980.604,895.225,965.934
1001.18,224.138,998.21,347.783,912.925,344.885,877.634,459.642,833.466,556.776,1074.77,350.79,1107.14,459.69,1121.96,562.643,983.496,589.141,936.41,586.218,912.876,768.716,883.378,951.24,1030.68,589.102,1048.4,783.335,1068.74,974.566,983.507,203.673,1021.83,209.514,957.088,224.171,1045.38,233.019,1095.31,1024.79,1110.13,1015.95,1048.37,980.676,824.581,998.237,818.702,980.649,892.364,968.864
1001.11,224.101,998.352,350.753,910.046,347.833,889.32,480.326,871.704,600.989,1086.53,356.666,1098.32,483.23,1104.25,606.828,992.421,583.277,939.434,580.289,910.019,765.841,883.448,951.198,1045.2,586.205,1054.13,783.342,1068.75,965.865,980.652,203.679,1021.78,209.484,957.114,224.245,1045.35,235.904,1095.32,1024.72,1110.12,1015.88,1048.44,977.674,830.526,998.178,824.644,977.805,895.217,965.922
995.207,224.131,995.222,344.939,907.011,347.811,880.458,471.376,839.37,577.378,1071.91,344.9,1092.47,459.642,1107.16,577.29,980.572,586.164,930.675,580.378,909.925,762.887,883.403,951.169,1027.69,586.169,1048.23,774.562,1068.75,971.812,974.808,206.563,1012.97,212.447,954.004,227.157,1039.4,235.966,1095.32,1024.84,1110.13,1018.76,1048.4,980.652,824.575,998.195,818.726,980.618,895.259,965.892
995.207,224.131,995.222,344.939,907.011,347.811,880.458,471.376,839.37,577.378,1071.91,344.9,1092.47,459.642,1107.16,577.29,980.572,586.164,930.675,580.378,909.925,762.887,883.403,951.169,1027.69,586.169,1048.23,774.562,1068.75,971.812,974.808,206.563,1012.97,212.447,954.004,227.157,1039.4,235.966,1095.32,1024.84,1110.13,1018.76,1048.4,980.652,824.575,998.195,818.726,980.618,895.259,965.892
